301419.291,6186099.711,42.057
301419.291,6186097.711,42.182
301419.291,6186095.711,42.441
301419.291,6186093.711,42.701
301419.291,6186091.711,42.962
301419.291,6186089.711,43.166
301419.291,6186087.711,43.221
301419.291,6186085.711,43.219
301419.291,6186083.711,43.414
301419.291,6186081.711,43.444
301419.291,6186079.711,43.378
301419.291,6186077.711,43.135
301421.291,6186121.711,40.356
301421.291,6186119.711,40.470
301421.291,6186117.711,40.537
301421.291,6186115.711,40.566
301421.291,6186113.711,40.543
301421.291,6186111.711,40.616
301421.291,6186109.711,40.737
301421.291,6186107.711,41.290
301421.291,6186105.711,41.524
301421.291,6186103.711,41.802
301421.291,6186101.711,41.820
301421.291,6186099.711,42.022
301421.291,6186097.711,42.220
301421.291,6186095.711,42.480
301421.291,6186093.711,42.741
301421.291,6186091.711,43.002
301421.291,6186089.711,43.152
301421.291,6186087.711,43.211
301421.291,6186085.711,43.230
301421.291,6186083.711,43.412
301421.291,6186081.711,43.460
301421.291,6186079.711,43.530
301421.291,6186077.711,43.529
301421.291,6186075.711,43.391
301421.291,6186073.711,42.952
301423.291,6186123.711,40.296
301423.291,6186121.711,40.372
301423.291,6186119.711,40.331
301423.291,6186117.711,40.403
301423.291,6186115.711,40.466
301423.291,6186113.711,40.455
301423.291,6186111.711,40.524
301423.291,6186109.711,40.985
301423.291,6186107.711,41.431
301423.291,6186105.711,41.587
301423.291,6186103.711,41.721
301423.291,6186101.711,41.852
301423.291,6186099.711,42.027
301423.291,6186097.711,42.258
301423.291,6186095.711,42.516
301423.291,6186093.711,42.781
301423.291,6186091.711,43.020
301423.291,6186089.711,43.137
301423.291,6186087.711,43.201
301423.291,6186085.711,43.278
301423.291,6186083.711,43.397
301423.291,6186081.711,43.468
301423.291,6186079.711,43.544
301423.291,6186077.711,43.601
301423.291,6186075.711,43.615
301423.291,6186073.711,43.585
301423.291,6186071.711,43.332
301423.291,6186069.711,42.535
301425.291,6186125.711,40.130
301425.291,6186123.711,40.267
301425.291,6186121.711,40.354
301425.291,6186119.711,40.335
301425.291,6186117.711,40.390
301425.291,6186115.711,40.425
301425.291,6186113.711,40.351
301425.291,6186111.711,40.892
301425.291,6186109.711,41.172
301425.291,6186107.711,41.423
301425.291,6186105.711,41.637
301425.291,6186103.711,41.765
301425.291,6186101.711,41.935
301425.291,6186099.711,42.108
301425.291,6186097.711,42.284
301425.291,6186095.711,42.525
301425.291,6186093.711,42.820
301425.291,6186091.711,43.020
301425.291,6186089.711,43.122
301425.291,6186087.711,43.190
301425.291,6186085.711,43.294
301425.291,6186083.711,43.380
301425.291,6186081.711,43.459
301425.291,6186079.711,43.520
301425.291,6186077.711,43.568
301425.291,6186075.711,43.660
301425.291,6186073.711,43.698
301425.291,6186071.711,43.681
301425.291,6186069.711,43.518
301425.291,6186067.711,43.248
301427.291,6186125.711,40.183
301427.291,6186123.711,40.202
301427.291,6186121.711,40.251
301427.291,6186119.711,40.298
301427.291,6186117.711,40.319
301427.291,6186115.711,40.422
301427.291,6186113.711,40.578
301427.291,6186111.711,40.966
301427.291,6186109.711,41.263
301427.291,6186107.711,41.501
301427.291,6186105.711,41.653
301427.291,6186103.711,41.785
301427.291,6186101.711,41.961
301427.291,6186099.711,42.222
301427.291,6186097.711,42.329
301427.291,6186095.711,42.531
301427.291,6186093.711,42.860
301427.291,6186091.711,43.007
301427.291,6186089.711,43.107
301427.291,6186087.711,43.180
301427.291,6186085.711,43.285
301427.291,6186083.711,43.364
301427.291,6186081.711,43.515
301427.291,6186079.711,43.724
301427.291,6186077.711,43.704
301427.291,6186075.711,43.711
301427.291,6186073.711,43.760
301427.291,6186071.711,43.768
301427.291,6186069.711,43.767
301427.291,6186067.711,43.634
301427.291,6186065.711,43.456
301427.291,6186063.711,42.993
301429.291,6186127.711,40.018
301429.291,6186125.711,40.162
301429.291,6186123.711,40.193
301429.291,6186121.711,40.246
301429.291,6186119.711,40.311
301429.291,6186117.711,40.335
301429.291,6186115.711,40.400
301429.291,6186113.711,40.731
301429.291,6186111.711,41.038
301429.291,6186109.711,41.366
301429.291,6186107.711,41.499
301429.291,6186105.711,41.655
301429.291,6186103.711,41.877
301429.291,6186101.711,42.128
301429.291,6186099.711,42.267
301429.291,6186097.711,42.417
301429.291,6186095.711,42.553
301429.291,6186093.711,42.880
301429.291,6186091.711,42.992
301429.291,6186089.711,43.092
301429.291,6186087.711,43.178
301429.291,6186085.711,43.276
301429.291,6186083.711,43.430
301429.291,6186081.711,43.659
301429.291,6186079.711,43.859
301429.291,6186077.711,43.868
301429.291,6186075.711,43.713
301429.291,6186073.711,43.772
301429.291,6186071.711,43.832
301429.291,6186069.711,43.839
301429.291,6186067.711,43.842
301429.291,6186065.711,43.654
301429.291,6186063.711,43.627
301429.291,6186061.711,43.458
301429.291,6186059.711,42.533
301431.291,6186127.711,39.959
301431.291,6186125.711,40.061
301431.291,6186123.711,40.151
301431.291,6186121.711,40.238
301431.291,6186119.711,40.223
301431.291,6186117.711,40.292
301431.291,6186115.711,40.576
301431.291,6186113.711,40.877
301431.291,6186111.711,41.169
301431.291,6186109.711,41.404
301431.291,6186107.711,41.551
301431.291,6186105.711,41.648
301431.291,6186103.711,41.860
301431.291,6186101.711,41.998
301431.291,6186099.711,42.363
301431.291,6186097.711,42.474
301431.291,6186095.711,42.573
301431.291,6186093.711,42.877
301431.291,6186091.711,42.977
301431.291,6186089.711,43.075
301431.291,6186087.711,43.174
301431.291,6186085.711,43.288
301431.291,6186083.711,43.459
301431.291,6186081.711,43.649
301431.291,6186079.711,43.770
301431.291,6186077.711,43.774
301431.291,6186075.711,43.722
301431.291,6186073.711,43.807
301431.291,6186071.711,43.906
301431.291,6186069.711,43.919
301431.291,6186067.711,43.921
301431.291,6186065.711,43.913
301431.291,6186063.711,43.746
301431.291,6186061.711,43.675
301431.291,6186059.711,43.569
301431.291,6186057.711,43.371
301433.291,6186129.711,39.901
301433.291,6186127.711,39.940
301433.291,6186125.711,40.032
301433.291,6186123.711,40.078
301433.291,6186121.711,40.098
301433.291,6186119.711,40.202
301433.291,6186117.711,40.199
301433.291,6186115.711,40.468
301433.291,6186113.711,40.893
301433.291,6186111.711,41.179
301433.291,6186109.711,41.380
301433.291,6186107.711,41.576
301433.291,6186105.711,41.751
301433.291,6186103.711,41.863
301433.291,6186101.711,42.013
301433.291,6186099.711,42.305
301433.291,6186097.711,42.498
301433.291,6186095.711,42.572
301433.291,6186093.711,42.708
301433.291,6186091.711,42.809
301433.291,6186089.711,42.869
301433.291,6186087.711,43.024
301433.291,6186085.711,43.197
301433.291,6186083.711,43.298
301433.291,6186081.711,43.430
301433.291,6186079.711,43.470
301433.291,6186077.711,43.505
301433.291,6186075.711,43.588
301433.291,6186073.711,43.679
301433.291,6186071.711,43.794
301433.291,6186069.711,43.885
301433.291,6186067.711,43.929
301433.291,6186065.711,43.942
301433.291,6186063.711,43.952
301433.291,6186061.711,43.812
301433.291,6186059.711,43.693
301433.291,6186057.711,43.688
301433.291,6186055.711,43.544
301433.291,6186053.711,43.078
301435.291,6186129.711,39.838
301435.291,6186127.711,39.906
301435.291,6186125.711,40.065
301435.291,6186123.711,40.066
301435.291,6186121.711,40.080
301435.291,6186119.711,40.084
301435.291,6186117.711,40.204
301435.291,6186115.711,40.352
301435.291,6186113.711,40.785
301435.291,6186111.711,41.153
301435.291,6186109.711,41.444
301435.291,6186107.711,41.622
301435.291,6186105.711,41.743
301435.291,6186103.711,41.785
301435.291,6186101.711,41.936
301435.291,6186099.711,42.149
301435.291,6186097.711,42.411
301435.291,6186095.711,42.484
301435.291,6186093.711,42.535
301435.291,6186091.711,42.607
301435.291,6186089.711,42.778
301435.291,6186087.711,42.907
301435.291,6186085.711,43.028
301435.291,6186083.711,43.148
301435.291,6186081.711,43.166
301435.291,6186079.711,43.318
301435.291,6186077.711,43.361
301435.291,6186075.711,43.378
301435.291,6186073.711,43.484
301435.291,6186071.711,43.582
301435.291,6186069.711,43.576
301435.291,6186067.711,43.655
301435.291,6186065.711,43.764
301435.291,6186063.711,43.824
301435.291,6186061.711,43.810
301435.291,6186059.711,43.721
301435.291,6186057.711,43.700
301435.291,6186055.711,43.706
301435.291,6186053.711,43.675
301435.291,6186051.711,43.568
301435.291,6186049.711,42.827
301437.291,6186131.711,39.814
301437.291,6186129.711,39.841
301437.291,6186127.711,39.908
301437.291,6186125.711,40.054
301437.291,6186123.711,40.055
301437.291,6186121.711,40.073
301437.291,6186119.711,40.088
301437.291,6186117.711,40.145
301437.291,6186115.711,40.317
301437.291,6186113.711,40.735
301437.291,6186111.711,41.034
301437.291,6186109.711,41.309
301437.291,6186107.711,41.566
301437.291,6186105.711,41.639
301437.291,6186103.711,41.727
301437.291,6186101.711,41.775
301437.291,6186099.711,41.948
301437.291,6186097.711,42.133
301437.291,6186095.711,42.225
301437.291,6186093.711,42.370
301437.291,6186091.711,42.373
301437.291,6186089.711,42.520
301437.291,6186087.711,42.780
301437.291,6186085.711,42.879
301437.291,6186083.711,43.062
301437.291,6186081.711,43.092
301437.291,6186079.711,43.072
301437.291,6186077.711,43.043
301437.291,6186075.711,43.142
301437.291,6186073.711,43.239
301437.291,6186071.711,43.307
301437.291,6186069.711,43.345
301437.291,6186067.711,43.402
301437.291,6186065.711,43.421
301437.291,6186063.711,43.477
301437.291,6186061.711,43.544
301437.291,6186059.711,43.535
301437.291,6186057.711,43.576
301437.291,6186055.711,43.698
301437.291,6186053.711,43.718
301437.291,6186051.711,43.733
301437.291,6186049.711,43.628
301437.291,6186047.711,43.469
301439.291,6186133.711,39.712
301439.291,6186131.711,39.716
301439.291,6186129.711,39.826
301439.291,6186127.711,39.903
301439.291,6186125.711,39.942
301439.291,6186123.711,39.974
301439.291,6186121.711,40.018
301439.291,6186119.711,40.068
301439.291,6186117.711,40.133
301439.291,6186115.711,40.262
301439.291,6186113.711,40.639
301439.291,6186111.711,40.927
301439.291,6186109.711,41.179
301439.291,6186107.711,41.375
301439.291,6186105.711,41.541
301439.291,6186103.711,41.579
301439.291,6186101.711,41.753
301439.291,6186099.711,41.891
301439.291,6186097.711,41.912
301439.291,6186095.711,42.111
301439.291,6186093.711,42.210
301439.291,6186091.711,42.188
301439.291,6186089.711,42.283
301439.291,6186087.711,42.540
301439.291,6186085.711,42.805
301439.291,6186083.711,42.852
301439.291,6186081.711,42.977
301439.291,6186079.711,42.955
301439.291,6186077.711,43.040
301439.291,6186075.711,43.119
301439.291,6186073.711,43.168
301439.291,6186071.711,43.208
301439.291,6186069.711,43.268
301439.291,6186067.711,43.389
301439.291,6186065.711,43.359
301439.291,6186063.711,43.424
301439.291,6186061.711,43.417
301439.291,6186059.711,43.446
301439.291,6186057.711,43.489
301439.291,6186055.711,43.485
301439.291,6186053.711,43.647
301439.291,6186051.711,43.729
301439.291,6186049.711,43.738
301439.291,6186047.711,43.743
301439.291,6186045.711,43.658
301439.291,6186043.711,43.160
301441.291,6186133.711,39.661
301441.291,6186131.711,39.737
301441.291,6186129.711,39.810
301441.291,6186127.711,39.789
301441.291,6186125.711,39.899
301441.291,6186123.711,39.868
301441.291,6186121.711,39.978
301441.291,6186119.711,40.108
301441.291,6186117.711,40.141
301441.291,6186115.711,40.228
301441.291,6186113.711,40.430
301441.291,6186111.711,40.611
301441.291,6186109.711,40.847
301441.291,6186107.711,41.117
301441.291,6186105.711,41.332
301441.291,6186103.711,41.387
301441.291,6186101.711,41.538
301441.291,6186099.711,41.585
301441.291,6186097.711,41.779
301441.291,6186095.711,41.838
301441.291,6186093.711,42.050
301441.291,6186091.711,42.207
301441.291,6186089.711,42.302
301441.291,6186087.711,42.446
301441.291,6186085.711,42.673
301441.291,6186083.711,42.790
301441.291,6186081.711,42.847
301441.291,6186079.711,42.964
301441.291,6186077.711,43.053
301441.291,6186075.711,43.100
301441.291,6186073.711,43.142
301441.291,6186071.711,43.249
301441.291,6186069.711,43.267
301441.291,6186067.711,43.326
301441.291,6186065.711,43.362
301441.291,6186063.711,43.362
301441.291,6186061.711,43.354
301441.291,6186059.711,43.407
301441.291,6186057.711,43.429
301441.291,6186055.711,43.483
301441.291,6186053.711,43.522
301441.291,6186051.711,43.575
301441.291,6186049.711,43.714
301441.291,6186047.711,43.753
301441.291,6186045.711,43.760
301441.291,6186043.711,43.736
301441.291,6186041.711,43.690
301443.291,6186135.711,39.583
301443.291,6186133.711,39.590
301443.291,6186131.711,39.680
301443.291,6186129.711,39.777
301443.291,6186127.711,39.769
301443.291,6186125.711,39.843
301443.291,6186123.711,39.836
301443.291,6186121.711,39.989
301443.291,6186119.711,40.132
301443.291,6186117.711,40.151
301443.291,6186115.711,40.291
301443.291,6186113.711,40.516
301443.291,6186111.711,40.689
301443.291,6186109.711,40.789
301443.291,6186107.711,40.930
301443.291,6186105.711,41.182
301443.291,6186103.711,41.229
301443.291,6186101.711,41.412
301443.291,6186099.711,41.654
301443.291,6186097.711,41.846
301443.291,6186095.711,42.026
301443.291,6186093.711,42.093
301443.291,6186091.711,42.238
301443.291,6186089.711,42.309
301443.291,6186087.711,42.518
301443.291,6186085.711,42.655
301443.291,6186083.711,42.752
301443.291,6186081.711,42.827
301443.291,6186079.711,42.970
301443.291,6186077.711,43.091
301443.291,6186075.711,43.118
301443.291,6186073.711,43.117
301443.291,6186071.711,43.259
301443.291,6186069.711,43.291
301443.291,6186067.711,43.365
301443.291,6186065.711,43.323
301443.291,6186063.711,43.446
301443.291,6186061.711,43.460
301443.291,6186059.711,43.491
301443.291,6186057.711,43.528
301443.291,6186055.711,43.520
301443.291,6186053.711,43.503
301443.291,6186051.711,43.498
301443.291,6186049.711,43.529
301443.291,6186047.711,43.657
301443.291,6186045.711,43.753
301443.291,6186043.711,43.772
301443.291,6186041.711,43.779
301443.291,6186039.711,43.744
301443.291,6186037.711,43.570
301445.291,6186135.711,39.504
301445.291,6186133.711,39.613
301445.291,6186131.711,39.678
301445.291,6186129.711,39.712
301445.291,6186127.711,39.660
301445.291,6186125.711,39.829
301445.291,6186123.711,39.871
301445.291,6186121.711,39.907
301445.291,6186119.711,40.084
301445.291,6186117.711,40.244
301445.291,6186115.711,40.421
301445.291,6186113.711,40.573
301445.291,6186111.711,40.704
301445.291,6186109.711,40.855
301445.291,6186107.711,41.002
301445.291,6186105.711,41.222
301445.291,6186103.711,41.332
301445.291,6186101.711,41.437
301445.291,6186099.711,41.625
301445.291,6186097.711,41.831
301445.291,6186095.711,42.014
301445.291,6186093.711,42.087
301445.291,6186091.711,42.213
301445.291,6186089.711,42.280
301445.291,6186087.711,42.517
301445.291,6186085.711,42.569
301445.291,6186083.711,42.641
301445.291,6186081.711,42.811
301445.291,6186079.711,42.933
301445.291,6186077.711,43.029
301445.291,6186075.711,43.077
301445.291,6186073.711,43.089
301445.291,6186071.711,43.245
301445.291,6186069.711,43.281
301445.291,6186067.711,43.299
301445.291,6186065.711,43.349
301445.291,6186063.711,43.437
301445.291,6186061.711,43.463
301445.291,6186059.711,43.493
301445.291,6186057.711,43.534
301445.291,6186055.711,43.539
301445.291,6186053.711,43.524
301445.291,6186051.711,43.574
301445.291,6186049.711,43.608
301445.291,6186047.711,43.715
301445.291,6186045.711,43.716
301445.291,6186043.711,43.728
301445.291,6186041.711,43.778
301445.291,6186039.711,43.794
301445.291,6186037.711,43.795
301445.291,6186035.711,43.779
301445.291,6186033.711,43.344
301447.291,6186137.711,39.501
301447.291,6186135.711,39.538
301447.291,6186133.711,39.596
301447.291,6186131.711,39.630
301447.291,6186129.711,39.636
301447.291,6186127.711,39.678
301447.291,6186125.711,39.776
301447.291,6186123.711,39.893
301447.291,6186121.711,39.901
301447.291,6186119.711,40.035
301447.291,6186117.711,40.263
301447.291,6186115.711,40.422
301447.291,6186113.711,40.528
301447.291,6186111.711,40.661
301447.291,6186109.711,40.872
301447.291,6186107.711,41.047
301447.291,6186105.711,41.178
301447.291,6186103.711,41.318
301447.291,6186101.711,41.453
301447.291,6186099.711,41.592
301447.291,6186097.711,41.715
301447.291,6186095.711,41.933
301447.291,6186093.711,42.117
301447.291,6186091.711,42.168
301447.291,6186089.711,42.318
301447.291,6186087.711,42.461
301447.291,6186085.711,42.549
301447.291,6186083.711,42.724
301447.291,6186081.711,42.815
301447.291,6186079.711,42.955
301447.291,6186077.711,43.092
301447.291,6186075.711,43.143
301447.291,6186073.711,43.228
301447.291,6186071.711,43.294
301447.291,6186069.711,43.312
301447.291,6186067.711,43.302
301447.291,6186065.711,43.302
301447.291,6186063.711,43.348
301447.291,6186061.711,43.394
301447.291,6186059.711,43.432
301447.291,6186057.711,43.427
301447.291,6186055.711,43.511
301447.291,6186053.711,43.535
301447.291,6186051.711,43.563
301447.291,6186049.711,43.586
301447.291,6186047.711,43.699
301447.291,6186045.711,43.749
301447.291,6186043.711,43.672
301447.291,6186041.711,43.751
301447.291,6186039.711,43.791
301447.291,6186037.711,43.804
301447.291,6186035.711,43.818
301447.291,6186033.711,43.828
301447.291,6186031.711,43.820
301449.291,6186137.711,39.470
301449.291,6186135.711,39.505
301449.291,6186133.711,39.512
301449.291,6186131.711,39.542
301449.291,6186129.711,39.588
301449.291,6186127.711,39.690
301449.291,6186125.711,39.789
301449.291,6186123.711,39.835
301449.291,6186121.711,39.826
301449.291,6186119.711,39.998
301449.291,6186117.711,40.125
301449.291,6186115.711,40.289
301449.291,6186113.711,40.442
301449.291,6186111.711,40.681
301449.291,6186109.711,40.885
301449.291,6186107.711,41.084
301449.291,6186105.711,41.257
301449.291,6186103.711,41.460
301449.291,6186101.711,41.518
301449.291,6186099.711,41.657
301449.291,6186097.711,41.952
301449.291,6186095.711,42.016
301449.291,6186093.711,42.143
301449.291,6186091.711,42.376
301449.291,6186089.711,42.509
301449.291,6186087.711,42.605
301449.291,6186085.711,42.809
301449.291,6186083.711,42.805
301449.291,6186081.711,42.925
301449.291,6186079.711,43.029
301449.291,6186077.711,43.101
301449.291,6186075.711,43.175
301449.291,6186073.711,43.304
301449.291,6186071.711,43.361
301449.291,6186069.711,43.518
301449.291,6186067.711,43.509
301449.291,6186065.711,43.513
301449.291,6186063.711,43.452
301449.291,6186061.711,43.485
301449.291,6186059.711,43.519
301449.291,6186057.711,43.495
301449.291,6186055.711,43.499
301449.291,6186053.711,43.499
301449.291,6186051.711,43.548
301449.291,6186049.711,43.563
301449.291,6186047.711,43.595
301449.291,6186045.711,43.688
301449.291,6186043.711,43.687
301449.291,6186041.711,43.731
301449.291,6186039.711,43.774
301449.291,6186037.711,43.772
301449.291,6186035.711,43.806
301449.291,6186033.711,43.823
301449.291,6186031.711,43.845
301449.291,6186029.711,43.867
301449.291,6186027.711,43.721
301451.291,6186139.711,39.390
301451.291,6186137.711,39.380
301451.291,6186135.711,39.418
301451.291,6186133.711,39.529
301451.291,6186131.711,39.557
301451.291,6186129.711,39.582
301451.291,6186127.711,39.608
301451.291,6186125.711,39.703
301451.291,6186123.711,39.738
301451.291,6186121.711,39.765
301451.291,6186119.711,39.928
301451.291,6186117.711,40.053
301451.291,6186115.711,40.257
301451.291,6186113.711,40.504
301451.291,6186111.711,40.751
301451.291,6186109.711,40.997
301451.291,6186107.711,41.197
301451.291,6186105.711,41.471
301451.291,6186103.711,41.577
301451.291,6186101.711,41.752
301451.291,6186099.711,41.976
301451.291,6186097.711,42.031
301451.291,6186095.711,42.255
301451.291,6186093.711,42.384
301451.291,6186091.711,42.582
301451.291,6186089.711,42.640
301451.291,6186087.711,42.875
301451.291,6186085.711,42.985
301451.291,6186083.711,42.954
301451.291,6186081.711,43.173
301451.291,6186079.711,43.226
301451.291,6186077.711,43.300
301451.291,6186075.711,43.441
301451.291,6186073.711,43.533
301451.291,6186071.711,43.503
301451.291,6186069.711,43.556
301451.291,6186067.711,43.689
301451.291,6186065.711,43.716
301451.291,6186063.711,43.645
301451.291,6186061.711,43.569
301451.291,6186059.711,43.605
301451.291,6186057.711,43.597
301451.291,6186055.711,43.618
301451.291,6186053.711,43.596
301451.291,6186051.711,43.615
301451.291,6186049.711,43.609
301451.291,6186047.711,43.634
301451.291,6186045.711,43.622
301451.291,6186043.711,43.551
301451.291,6186041.711,43.561
301451.291,6186039.711,43.630
301451.291,6186037.711,43.694
301451.291,6186035.711,43.762
301451.291,6186033.711,43.824
301451.291,6186031.711,43.878
301451.291,6186029.711,43.858
301451.291,6186027.711,43.889
301451.291,6186025.711,43.906
301451.291,6186023.711,43.591
301453.291,6186141.711,39.376
301453.291,6186139.711,39.415
301453.291,6186137.711,39.463
301453.291,6186135.711,39.476
301453.291,6186133.711,39.467
301453.291,6186131.711,39.529
301453.291,6186129.711,39.516
301453.291,6186127.711,39.481
301453.291,6186125.711,39.705
301453.291,6186123.711,39.951
301453.291,6186121.711,40.052
301453.291,6186119.711,40.124
301453.291,6186117.711,40.219
301453.291,6186115.711,40.514
301453.291,6186113.711,40.765
301453.291,6186111.711,41.021
301453.291,6186109.711,41.303
301453.291,6186107.711,41.486
301453.291,6186105.711,41.689
301453.291,6186103.711,41.948
301453.291,6186101.711,42.138
301453.291,6186099.711,42.289
301453.291,6186097.711,42.426
301453.291,6186095.711,42.499
301453.291,6186093.711,42.644
301453.291,6186091.711,42.868
301453.291,6186089.711,43.020
301453.291,6186087.711,43.130
301453.291,6186085.711,43.171
301453.291,6186083.711,43.258
301453.291,6186081.711,43.374
301453.291,6186079.711,43.404
301453.291,6186077.711,43.445
301453.291,6186075.711,43.544
301453.291,6186073.711,43.614
301453.291,6186071.711,43.681
301453.291,6186069.711,43.694
301453.291,6186067.711,43.781
301453.291,6186065.711,43.787
301453.291,6186063.711,43.666
301453.291,6186061.711,43.665
301453.291,6186059.711,43.833
301453.291,6186057.711,43.837
301453.291,6186055.711,43.728
301453.291,6186053.711,43.727
301453.291,6186051.711,43.718
301453.291,6186049.711,43.655
301453.291,6186047.711,43.714
301453.291,6186045.711,43.740
301453.291,6186043.711,43.729
301453.291,6186041.711,43.766
301453.291,6186039.711,43.727
301453.291,6186037.711,43.726
301453.291,6186035.711,43.766
301453.291,6186033.711,43.742
301453.291,6186031.711,43.846
301453.291,6186029.711,43.887
301453.291,6186027.711,43.890
301453.291,6186025.711,43.923
301453.291,6186023.711,43.947
301453.291,6186021.711,43.921
301455.291,6186141.711,39.306
301455.291,6186139.711,39.422
301455.291,6186137.711,39.418
301455.291,6186135.711,39.391
301455.291,6186133.711,39.395
301455.291,6186131.711,39.418
301455.291,6186129.711,39.394
301455.291,6186127.711,39.640
301455.291,6186125.711,39.784
301455.291,6186123.711,40.125
301455.291,6186121.711,40.293
301455.291,6186119.711,40.453
301455.291,6186117.711,40.494
301455.291,6186115.711,40.674
301455.291,6186113.711,41.153
301455.291,6186111.711,41.463
301455.291,6186109.711,41.634
301455.291,6186107.711,41.881
301455.291,6186105.711,42.014
301455.291,6186103.711,42.156
301455.291,6186101.711,42.417
301455.291,6186099.711,42.575
301455.291,6186097.711,42.700
301455.291,6186095.711,42.759
301455.291,6186093.711,43.018
301455.291,6186091.711,43.153
301455.291,6186089.711,43.241
301455.291,6186087.711,43.339
301455.291,6186085.711,43.422
301455.291,6186083.711,43.464
301455.291,6186081.711,43.458
301455.291,6186079.711,43.510
301455.291,6186077.711,43.583
301455.291,6186075.711,43.588
301455.291,6186073.711,43.686
301455.291,6186071.711,43.758
301455.291,6186069.711,43.744
301455.291,6186067.711,43.736
301455.291,6186065.711,43.713
301455.291,6186063.711,43.709
301455.291,6186061.711,43.713
301455.291,6186059.711,43.847
301455.291,6186057.711,43.894
301455.291,6186055.711,43.763
301455.291,6186053.711,43.786
301455.291,6186051.711,43.769
301455.291,6186049.711,43.714
301455.291,6186047.711,43.675
301455.291,6186045.711,43.799
301455.291,6186043.711,43.810
301455.291,6186041.711,43.825
301455.291,6186039.711,43.931
301455.291,6186037.711,43.948
301455.291,6186035.711,43.880
301455.291,6186033.711,43.793
301455.291,6186031.711,43.802
301455.291,6186029.711,43.821
301455.291,6186027.711,43.833
301455.291,6186025.711,43.873
301455.291,6186023.711,43.897
301455.291,6186021.711,43.964
301455.291,6186019.711,43.996
301455.291,6186017.711,43.820
301457.291,6186143.711,39.235
301457.291,6186141.711,39.315
301457.291,6186139.711,39.377
301457.291,6186137.711,39.315
