301382.177,6186097.373
301402.797,6186062.526
301434.704,6186000.435
301484.090,6185918.529
301514.819,6185878.031
301579.607,6185841.730
301623.209,6185829.005
301699.863,6185815.351
301791.145,6185829.730
301862.027,6185856.294
301895.176,6186001.662
301883.360,6186200.529
301851.261,6186260.327
301620.662,6186250.990
301399.889,6186135.246
301382.177,6186097.373
